text_id,body_id,relation_score
0006ccbf,0006ccc0,0.9465950727462769
0006ccc2,0006ccba,0.920956015586853
0006ccd1,0006ccc0,0.9015795588493348
0006ccd3,0006ccca,0.887008011341095
0006ccc3,0006ccbd,0.8831524848937988
0006ccb9,0006cccd,0.851980447769165
0006ccc4,0006ccca,0.8488103747367859
0006ccd4,0006ccbd,0.8080378770828247
0006ccbe,0006ccba,0.7797724604606628
0006ccc8,0006ccba,0.6729422807693481
0006cccb,0006cccd,0.5935928821563721
0006ccb8,0006ccba,0.5884162783622742
0006ccb8,0006ccd2,0.5334516763687134
0006ccc3,0006ccc0,0.5301252603530884
0006cccb,0006ccca,0.4741171598434448
0006ccb8,0006cccd,0.4468736052513122
0006ccc4,0006cccd,0.420085072517395
0006ccb9,0006ccc0,0.4137538075447082
0006ccb9,0006ccca,0.3459117412567138
0006ccb9,0006ccba,0.34103524684906
0006ccb9,0006ccd2,0.2992824614048004
0006ccc4,0006ccc0,0.2690418064594269
0006ccd1,0006ccca,0.223381906747818
0006ccc3,0006cccd,0.2180769145488739
0006ccd4,0006ccc0,0.2155176848173141
0006ccd1,0006cccd,0.2046447396278381
0006ccd1,0006ccbd,0.2023155391216278
0006ccb8,0006ccca,0.1942691653966903
0006ccc4,0006ccba,0.1880917847156524
0006ccc3,0006ccca,0.1745788753032684
0006ccd4,0006ccca,0.1723621785640716
0006ccbe,0006ccd2,0.1667596101760864
0006ccbf,0006cccd,0.162918210029602
0006ccbf,0006ccbd,0.1484842449426651
0006ccd3,0006cccd,0.1481172442436218
0006ccbe,0006cccd,0.138785257935524
0006ccd1,0006ccba,0.1349330991506576
0006ccb8,0006ccc0,0.1163713783025741
0006ccd1,0006ccd2,0.1101318299770355
0006ccbf,0006ccca,0.1087420731782913
0006ccc3,0006ccba,0.1081152930855751
0006ccbe,0006ccc0,0.1042532324790954
0006ccc3,0006ccd2,0.0992961376905441
0006ccd4,0006cccd,0.0961145982146263
0006ccb8,0006ccbd,0.0933356806635856
0006ccc4,0006ccd2,0.09279415756464
0006ccbe,0006ccca,0.0890642553567886
0006ccd4,0006ccba,0.083169013261795
0006ccbf,0006ccba,0.0726070329546928
0006cccb,0006ccba,0.0718851163983345
0006ccbf,0006ccd2,0.0712525770068168
0006ccd4,0006ccd2,0.0697747841477394
0006ccc2,0006ccca,0.0694624111056327
0006ccb9,0006ccbd,0.0605729669332504
0006ccc8,0006ccd2,0.0550756193697452
0006ccbe,0006ccbd,0.0526325777173042
0006ccc4,0006ccbd,0.0472851656377315
0006ccc2,0006cccd,0.0384839065372943
0006ccc8,0006cccd,0.0325537845492363
0006cccb,0006ccd2,0.0323626957833766
0006ccc2,0006ccd2,0.0311663392931222
0006ccc8,0006ccc0,0.0185478590428829
0006ccc8,0006ccca,0.0157046895474195
0006ccc2,0006ccbd,0.0144685683771967
0006ccd3,0006ccba,0.0103019820526242
0006cccb,0006ccc0,0.0071602049283683
0006cccb,0006ccbd,0.005775639321655
0006ccc8,0006ccbd,0.004879870917648
0006ccd3,0006ccbd,0.0046902559697628
0006ccc2,0006ccc0,0.0035164791624993
0006ccd3,0006ccd2,0.0023992746137082
0006ccd3,0006ccc0,0.0010041566565632
0006ccee,0006cd37,0.9957538843154908
0006cd04,0006cd3f,0.9932841062545776
0006cd0f,0006ccde,0.9925445318222046
0006ccea,0006ccef,0.9920542240142822
0006cd44,0006cd49,0.9888589382171632
0006cd1d,0006ccf8,0.9877694249153136
0006cd34,0006cd0a,0.9873132109642028
0006cd17,0006cd06,0.9856736063957214
0006cd43,0006cd45,0.9853184223175048
0006cd3b,0006cd1e,0.985067903995514
0006cce4,0006cd48,0.9841089844703674
0006cd22,0006ccf9,0.9819897413253784
0006cced,0006cd2a,0.975012183189392
0006ccf4,0006cce6,0.97412770986557
0006ccdd,0006cce9,0.9709789156913756
0006cd05,0006ccf3,0.9622120261192322
0006cd2b,0006cd24,0.9552448987960817
0006cd33,0006cd28,0.9544535279273988
0006ccec,0006cd0e,0.9484851956367492
0006cd4c,0006cd38,0.9460731148719788
0006cd30,0006cd0d,0.9391664862632751
0006ccf6,0006cd12,0.9214015007019044
0006ccf7,0006cd27,0.9160701036453248
0006cd32,0006cd08,0.9056774973869324
0006cd11,0006cd1b,0.8642266392707825
0006cd00,0006ccfe,0.8079986572265625
0006cd3e,0006ccfa,0.7801366448402405
0006cd00,0006cd3a,0.6456970572471619
0006cd1f,0006cd0c,0.5225594639778137
0006cd1f,0006ccfa,0.2870550155639648
0006cd32,0006cd12,0.2778066992759704
0006cd2b,0006cd49,0.2347818315029144
0006ccf6,0006cd08,0.1666998863220214
0006ccf7,0006cce6,0.1583841294050216
0006cd11,0006cd1e,0.153912216424942
0006ccf4,0006cd27,0.1399248987436294
0006ccea,0006ccfe,0.0908605009317398
0006cd4c,0006cd0d,0.0854833871126174
0006cd44,0006cd24,0.0784138590097427
0006cce4,0006cd02,0.0641832426190376
0006cd3b,0006cd1b,0.0633633360266685
0006cd1f,0006ccf8,0.0588899031281471
0006cd34,0006cd06,0.0521443895995616
0006ccec,0006ccf9,0.0511805303394794
0006ccdd,0006ccf3,0.050158392637968
0006cd1f,0006cd49,0.0477286763489246
0006cd33,0006cd3f,0.0464073494076728
0006cd17,0006cd0a,0.0372735001146793
0006ccf7,0006cd3c,0.0332296341657638
0006cd1f,0006cd08,0.0312772206962108
0006cd30,0006cd38,0.0303726177662611
0006cd1f,0006cd12,0.028062729164958
0006cd32,0006cd24,0.0253654215484857
0006cd00,0006ccef,0.0244770068675279
0006cd3e,0006cd49,0.0224066488444805
0006cd3e,0006cd0c,0.0222193468362092
0006cd2b,0006cd08,0.0215332712978124
0006cd05,0006cd02,0.0207882523536682
0006cd43,0006cd0d,0.0176970977336168
0006cd2b,0006cd12,0.017115268856287
0006ccec,0006cd12,0.0168587937951087
0006ccec,0006cd08,0.0139484563842415
0006cd3e,0006cd24,0.013113803230226
0006cce4,0006ccf8,0.0127758784219622
0006cd32,0006cd49,0.012643801048398
0006cd22,0006cd0e,0.0126367649063467
0006cd1d,0006cd12,0.0122547391802072
0006ccf6,0006cd49,0.0117750903591513
0006ccf7,0006cd0d,0.0117720775306224
0006cd0f,0006cd2a,0.0116064390167593
0006cd1f,0006cd24,0.0115136355161666
0006cd43,0006ccdf,0.0114636747166514
0006cd3e,0006cd08,0.0111445933580398
0006cd1d,0006ccfa,0.0109915705397725
0006ccf7,0006cd37,0.0107193747535347
0006cd1d,0006cd0c,0.0097103156149387
0006cd3e,0006cd12,0.0095699112862348
0006cd1f,0006cd48,0.0092697255313396
0006ccea,0006cd3a,0.0091239083558321
0006ccdd,0006cd02,0.0090265041217207
0006cd22,0006cd08,0.00805005710572
0006cd44,0006cd08,0.0079693580046296
0006cd4c,0006cce6,0.0079336762428283
0006cd1f,0006cd02,0.0075830770656466
0006cd4c,0006cd27,0.0073965066112577
0006cd30,0006cce6,0.0068116565234959
0006cd34,0006cd3f,0.0067296186462044
0006cd2b,0006ccfa,0.0064921313896775
0006cd22,0006cd12,0.006481546908617
0006cd3e,0006ccf8,0.0063716075383126
0006ccf7,0006cd3f,0.0062082642689347
0006cd05,0006cce9,0.0060851518064737
0006ccf7,0006cd38,0.006084294989705
0006cd34,0006cd28,0.006079311016947
0006cd32,0006ccfa,0.0060267425142228
0006cd33,0006cd3c,0.0059644831344485
0006cd34,0006cd37,0.0058885859325528
0006ccdd,0006cd48,0.0057227234356105
0006cd3b,0006cd45,0.0056654228828847
0006ccec,0006cd02,0.0055600237101316
0006cd17,0006cd3f,0.0055576595477759
0006cd11,0006cd45,0.0054737948812544
0006cd33,0006cd37,0.0054264278151094
0006ccf4,0006cd0d,0.005340960342437
0006ccec,0006cd49,0.0052508781664073
0006cced,0006cd1e,0.0052403081208467
0006cd34,0006cd0d,0.0051750689744949
0006cd30,0006cd27,0.0051066167652606
0006cced,0006ccde,0.0049322694540023
0006ccdd,0006cd12,0.0048973215743899
0006cd30,0006cd3f,0.0046873851679265
0006cd04,0006cd28,0.0046145017258822
0006cced,0006cd45,0.0045761340297758
0006cd22,0006cd49,0.004488687030971
0006ccf6,0006cd24,0.0043254559859633
