text_id,body_id,relation_score
0007d5d3,0007d5d5,0.9801939725875854
0007d5c0,0007d5c7,0.9709493517875672
0007d5c1,0007d5b4,0.970203459262848
0007d5a1,0007d5c7,0.96562397480011
0007d5ab,0007d5b2,0.9578344821929932
0007d5b7,0007d5b1,0.8906645178794861
0007d59e,0007d5e0,0.8891210556030273
0007d5d1,0007d5e0,0.8787537813186646
0007d5a6,0007d5c3,0.7041178941726685
0007d5d7,0007d5c3,0.6798464059829712
0007d5d1,0007d5c7,0.1416365355253219
0007d5a6,0007d5b4,0.0967908352613449
0007d5a1,0007d5b1,0.0952861309051513
0007d5d7,0007d5b4,0.0717073380947113
0007d5a1,0007d5e0,0.0582506917417049
0007d5ab,0007d5d5,0.0503372438251972
0007d5c0,0007d5b1,0.0458920113742351
0007d5c0,0007d5e0,0.0405684933066368
0007d5d3,0007d5b2,0.0393055938184261
0007d5d7,0007d5e0,0.0327823087573051
0007d59e,0007d5c7,0.0280254650861024
0007d5d1,0007d5b4,0.0278037209063768
0007d59e,0007d5b4,0.0262118056416511
0007d5a6,0007d5e0,0.0260841138660907
0007d5c1,0007d5e0,0.0231773667037487
0007d5d1,0007d5b1,0.0221403185278177
0007d5d7,0007d5c7,0.0192713607102632
0007d59e,0007d5b1,0.0178565550595521
0007d5d3,0007d5d4,0.0153307961300015
0007d5a6,0007d5c7,0.0145821748301386
0007d5d7,0007d5b1,0.0142309246584773
0007d5d1,0007d5c3,0.0140174394473433
0007d5a1,0007d5b4,0.013308061286807
0007d5c0,0007d5b4,0.0108971809968352
0007d5c1,0007d5c7,0.0101434737443923
0007d5ab,0007d5d4,0.0079791201278567
0007d5a1,0007d5c3,0.0077946037054061
0007d5c1,0007d5b1,0.0074889515526592
0007d5a6,0007d5b1,0.0070092524401843
0007d59e,0007d5c3,0.0069454596377909
0007d5b7,0007d5e0,0.0054299631156027
0007d5c0,0007d5c3,0.0045220586471259
0007d5b7,0007d5c7,0.0033139656297862
0007d5b7,0007d5b4,0.0026925003621727
0007d5b7,0007d5c3,0.0009687265846878
0007d5c1,0007d5c3,0.0007311866502277
0007d5d7,0007d5b2,0.0005086685414426
0007d5a6,0007d5b2,0.0003001532459165
0007d5d1,0007d5b2,0.0001595079229446
0007d5ab,0007d5c3,6.441106233978644e-05
0007d5d7,0007d5d5,5.166832488612272e-05
0007d5ab,0007d5c7,4.493313826969825e-05
0007d5a6,0007d5d5,4.09360982303042e-05
0007d5ab,0007d5b4,4.048203845741227e-05
0007d5c1,0007d5b2,3.6315159377409145e-05
0007d5d3,0007d5b4,2.7678122933139093e-05
0007d5c0,0007d5d4,2.6092344342032447e-05
0007d59e,0007d5b2,2.5559324058122e-05
0007d5d3,0007d5c3,2.1698329874197952e-05
0007d5d3,0007d5c7,2.06233835342573e-05
0007d5c0,0007d5d5,1.0452723472553773e-05
0007d5c0,0007d5b2,4.385456122690812e-06
0007d5d7,0007d5d4,2.984041429954232e-06
0007d5a1,0007d5b2,2.4548103283450477e-06
0007d5a6,0007d5d4,1.6866305259100043e-06
0007d5c1,0007d5d5,1.5480051160920991e-06
0007d5ab,0007d5e0,1.1602653557929443e-06
0007d5b7,0007d5b2,9.51640174662316e-07
0007d5a1,0007d5d4,8.894403435988352e-07
0007d5a1,0007d5d5,2.550021918068524e-07
0007d5ab,0007d5b1,2.4066710579973005e-07
0007d5b7,0007d5d5,4.7034807160173395e-09
0007d5c1,0007d5d4,3.4584981545293662e-09
0007d5b7,0007d5d4,3.0120079763662493e-09
0007d5d1,0007d5d5,2.530508469433812e-09
0007d5d3,0007d5b1,8.73691730074455e-10
0007d59e,0007d5d5,1.8863834105875554e-10
0007d5d1,0007d5d4,1.821939960011676e-10
0007d5d3,0007d5e0,8.281051538938655e-11
0007d59e,0007d5d4,1.1133377206262729e-12
0007d5f4,0007d5ea,0.9460970163345336
0007d5fc,0007d5ea,0.9334022402763368
0007d5eb,0007d5fd,0.8863126635551453
0007d5f6,0007d5ea,0.8560342788696289
0007d5f9,0007d5ea,0.8411847352981567
0007d5f6,0007d5fb,0.7526940703392029
0007d5f6,0007d5fd,0.6319875717163086
0007d5fc,0007d5fb,0.5094273686408997
0007d5fc,0007d5fd,0.5004993081092834
0007d604,0007d5ea,0.4752097427845001
0007d604,0007d5ef,0.4522175788879394
0007d5f4,0007d5fb,0.4456206858158111
0007d5f9,0007d5fb,0.3873445689678192
0007d5f2,0007d5ea,0.3867939412593841
0007d604,0007d5fb,0.3866991698741913
0007d5eb,0007d5ea,0.2821251451969147
0007d5f2,0007d5fd,0.1654600352048874
0007d604,0007d5fd,0.1294006407260894
0007d5f2,0007d5fb,0.0930174216628074
0007d5f9,0007d5fd,0.0824655070900917
0007d5f6,0007d5ef,0.0814239159226417
