text_id,body_id,relation_score
0006192f,00061937,0.9962641596794128
00061933,0006194a,0.9950640797615052
00061953,00061930,0.987299382686615
0006195d,00061926,0.9856460690498352
0006194f,00061954,0.9171801805496216
00061941,0006192e,0.8090527653694153
0006194c,0006193e,0.7330197691917419
00061941,0006194a,0.4269755482673645
0006193d,00061932,0.4032901525497436
0006194f,0006194e,0.3530262410640716
0006194c,00061930,0.3141892254352569
0006193d,00061954,0.2790279686450958
00061940,00061930,0.1027768701314926
00061940,0006193a,0.0942879319190979
0006192f,00061942,0.0608093850314617
00061940,0006193e,0.0532834269106388
0006193d,0006194e,0.048886738717556
0006193d,0006195c,0.042655523866415
00061953,0006193e,0.0389287211000919
00061940,0006195c,0.0286288391798734
00061940,00061932,0.0185531266033649
0006193d,0006193a,0.0160481501370668
00061941,00061937,0.0151822315528988
00061940,0006194e,0.014057207852602
00061933,0006192e,0.0138014517724514
0006193d,00061930,0.0057637100107967
00061941,00061942,0.0035323025658726
0006193d,0006193e,0.0034916074946522
0006195d,0006194a,0.003067497164011
00061933,00061937,0.0027569141238927
00061940,00061954,0.0020310780964791
0006195d,00061937,0.000675793911796
00061941,00061926,0.0006081585306674
0006195d,0006192e,0.0005336951580829
00061933,00061942,0.000320612656651
0006194f,0006193e,0.0003097343142144
0006194f,00061930,0.0002715123991947
0006194c,0006195c,0.000253841310041
0006194c,0006193a,0.0002056537341559
0006192f,0006194a,0.0002054961660178
00061933,00061926,0.0001803315681172
0006194f,0006193a,0.0001413091667927
0006194f,00061932,0.0001288291095988
0006195d,00061942,9.470117947785184e-05
00061953,0006193a,7.576071220682934e-05
0006194c,00061932,7.564188854303211e-05
0006192f,00061926,7.163114059949294e-05
0006192f,0006192e,6.779869727324694e-05
00061953,0006195c,6.018988278810866e-05
0006194f,0006195c,5.86943315283861e-05
0006194c,0006194e,3.5530018067220226e-05
0006195d,0006195c,2.365846921748016e-05
00061953,00061932,2.074613621516619e-05
0006194c,00061954,2.0210403818055056e-05
00061941,0006195c,9.969023267331067e-06
0006195d,0006194e,5.52198480363586e-06
00061953,0006194e,5.5086043175833765e-06
00061940,00061926,2.750659859884763e-06
00061941,00061932,2.594653778942302e-06
00061953,00061954,1.5038390301924665e-06
0006195d,00061932,2.2967067536683322e-07
0006193d,00061926,1.371931404037241e-07
0006194c,00061926,9.66289235293516e-08
00061941,00061954,7.076822328144773e-08
00061941,0006193e,5.71729437126578e-08
00061941,0006193a,5.2297199459872e-08
00061941,00061930,4.845379564244468e-08
00061940,0006192e,4.2533059740890173e-08
00061933,0006195c,3.987175389852382e-08
0006195d,0006193a,3.7797658336558015e-08
0006195d,00061954,2.5540808579194163e-08
0006194f,00061926,2.1360506252676718e-08
0006195d,0006193e,2.0501175868048452e-08
00061940,00061942,2.0359218311227775e-08
00061953,00061926,2.0198083205968945e-08
00061941,0006194e,1.7552583386759583e-08
0006195d,00061930,1.1163700186500591e-08
0006193d,0006194a,1.1085827367196543e-08
0006193d,0006192e,4.419843158132153e-09
00061940,0006194a,3.49540352218014e-09
00061933,00061932,3.092352596212322e-09
00061933,0006194e,2.947571076106214e-09
00061940,00061937,2.4055630820640764e-09
0006194f,0006192e,6.697562504598409e-10
00061933,0006193a,6.400824870134159e-10
00061953,0006194a,6.048250789092434e-10
00061933,00061930,5.380225709394891e-10
00061933,0006193e,5.298086414029513e-10
00061933,00061954,4.4393150266941456e-10
0006194f,0006194a,3.0006300222318316e-10
0006194c,0006192e,1.2779009794794402e-10
0006194c,0006194a,6.973211591487781e-11
00061953,0006192e,5.529220484246089e-11
0006192f,0006195c,4.7322624985302036e-11
0006192f,0006193e,3.170051027234777e-11
0006194c,00061942,2.0455016153109185e-11
0006193d,00061937,1.4325488711941503e-11
0006193d,00061942,1.3100526739806549e-11
00061953,00061942,9.599698640172516e-12
0006192f,00061930,7.1674693090384426e-12
0006192f,00061932,1.88839720770273e-12
00061953,00061937,1.1265751786310174e-12
0006194c,00061937,9.002816396021239e-13
