text_id,body_id,relation_score
0007b90e,0007b902,0.9374812841415404
0007b8ff,0007b8f0,0.8126240968704224
0007b8f9,0007b8ee,0.771746039390564
0007b8ec,0007b8fb,0.7302179336547852
0007b8fc,0007b902,0.6408851146697998
0007b90b,0007b904,0.5999763607978821
0007b8ed,0007b902,0.536942720413208
0007b8ec,0007b8f0,0.3509351313114166
0007b90a,0007b902,0.3110081851482391
0007b8ed,0007b904,0.3064965009689331
0007b8ed,0007b8ee,0.2200904041528701
0007b8f9,0007b902,0.2043306976556778
0007b8fc,0007b904,0.1846933662891388
0007b8f6,0007b902,0.1796192973852157
0007b8fc,0007b8ee,0.1762522011995315
0007b8f6,0007b8ee,0.153944119811058
0007b8ff,0007b8fb,0.1122059747576713
0007b90a,0007b904,0.1078371405601501
0007b90e,0007b8ee,0.100943237543106
0007b90b,0007b902,0.0881006270647049
0007b90b,0007b8ee,0.0740668624639511
0007b8f6,0007b904,0.0595331639051437
0007b90a,0007b8ee,0.056719921529293
0007b90e,0007b904,0.0149150909855961
0007b8f9,0007b904,0.0139965964481234
0007b90a,0007b8fb,0.000308430113364
0007b8fc,0007b8fb,0.0001161367617896
0007b90b,0007b8fb,4.8821078962646425e-05
0007b8fc,0007b8f0,2.47730113187572e-05
0007b8f6,0007b8fb,2.4510567527613603e-05
0007b8f9,0007b8fb,2.390731606283225e-05
0007b8ed,0007b8f0,7.760066182527225e-06
0007b8ed,0007b8fb,7.101502887962852e-06
0007b8f9,0007b8f0,4.1510415940138046e-06
0007b90e,0007b8fb,3.668744284368586e-06
0007b8ff,0007b8ee,2.594319767013076e-06
0007b8f6,0007b8f0,1.6970956266959547e-06
0007b90e,0007b8f0,1.2177522421552569e-06
0007b8ff,0007b902,5.425671361081186e-07
0007b8ff,0007b904,4.961386821378255e-07
0007b90b,0007b8f0,3.298186186384555e-07
0007b90a,0007b8f0,1.173003951748797e-07
0007b8ec,0007b904,1.0111454429306833e-07
0007b8ec,0007b8ee,6.518998674209797e-09
0007b8ec,0007b902,1.298099266966446e-10
0007b934,0007b93c,0.9583969712257384
