text_id,body_id,relation_score
00076b0a,00076b0b,0.9791315793991088
00076b13,00076b17,0.9592798948287964
00076b26,00076b17,0.9429452419281006
00076b06,00076b0b,0.9372830390930176
00076b11,00076b15,0.8944187164306641
00076b1f,00076b15,0.8826895356178284
00076b11,00076b02,0.1655359715223312
00076b13,00076b15,0.1318539828062057
00076b13,00076b0b,0.1085916757583618
00076b1f,00076b17,0.0942816436290741
00076b1f,00076b0b,0.0673934146761894
00076b11,00076b17,0.0595162212848663
00076b26,00076b15,0.0450979322195053
00076b06,00076b15,0.0432564467191696
00076b11,00076b0b,0.0282564386725425
00076b0a,00076b17,0.0263410657644271
00076b06,00076b17,0.0199551191180944
00076b1f,00076b02,0.0173086579889059
00076b11,00076b20,0.012499920092523
00076b1f,00076b20,0.0107145719230175
00076b11,00076b18,0.0101351663470268
00076b26,00076b0b,0.0093025434762239
00076b06,00076b02,0.0037642298266291
00076b0a,00076b15,0.0027860668487846
00076b26,00076b02,0.0019784329924732
00076b26,00076b20,0.001602197997272
00076b13,00076b20,0.0012120472965762
00076b13,00076b02,0.0011140815913677
00076b0a,00076b02,0.0010476455790922
00076b1f,00076b18,0.0007419600151479
00076b13,00076b18,0.0002128037158399
00076b26,00076b18,7.429697143379599e-05
00076b0a,00076b18,4.651559777357761e-07
00076b0a,00076b20,3.483804675852298e-07
00076b06,00076b18,6.123789120238143e-08
00076b06,00076b20,2.357057482527125e-08
00076b4f,00076b52,0.9921388030052184
00076b4c,00076b52,0.9752219915390016
00076b5d,00076b62,0.9545671343803406
00076b44,00076b5a,0.9015428423881532
00076b55,00076b56,0.7870553135871887
00076b55,00076b63,0.1488721966743469
00076b5d,00076b52,0.1195985525846481
00076b44,00076b62,0.1050620749592781
00076b55,00076b58,0.074918195605278
00076b44,00076b52,0.0338892750442028
00076b55,00076b5a,0.0225253738462924
00076b5d,00076b5a,0.0166360437870025
00076b4c,00076b62,0.0161861814558506
00076b44,00076b56,0.0144375767558813
00076b4c,00076b5a,0.0128437029197812
00076b55,00076b53,0.0097107244655489
00076b4f,00076b62,0.0088795982301235
00076b4f,00076b5a,0.0073796203359961
00076b44,00076b59,0.0056669060140848
00076b55,00076b59,0.0031015321146696
00076b44,00076b53,0.0025823088362812
00076b44,00076b63,0.0020617670379579
00076b5d,00076b58,0.0018321545794606
00076b44,00076b58,0.0017908323789015
00076b5d,00076b59,0.0016216496005654
00076b5d,00076b56,0.0013918543700128
00076b4c,00076b59,0.0013791096862405
00076b5d,00076b53,0.0012784828431904
00076b4f,00076b58,0.0010643146233633
00076b55,00076b52,0.0010501317447051
00076b55,00076b62,0.0006920234300196
00076b4c,00076b53,0.0006206425605341
00076b4f,00076b59,0.0005863597034476
00076b4f,00076b56,0.0005330207641236
00076b4f,00076b53,0.000465297140181
00076b4f,00076b63,0.0003836114483419
00076b5d,00076b63,0.0003791656345129
00076b4c,00076b58,0.0003634705208241
00076b4c,00076b56,0.0003286387654952
00076b4f,00076b4d,0.0003170420823153
00076b4c,00076b63,5.213291660766117e-05
00076b4f,00076b64,4.7444023948628455e-05
00076b5d,00076b64,1.2263693861314096e-05
00076b5d,00076b4d,8.673333468323108e-06
