text_id,body_id,relation_score
0005fd2d,0005fd1f,0.8912518620491028
0005fd2e,0005fd22,0.8468250036239624
0005fd13,0005fd29,0.7797046303749084
0005fd17,0005fd21,0.5498495101928711
0005fd1c,0005fd1f,0.5068726539611816
0005fd2a,0005fd1f,0.4311885833740234
0005fd17,0005fd26,0.3845888376235962
0005fd2d,0005fd28,0.2627764642238617
0005fd2d,0005fd2b,0.2388459742069244
0005fd2e,0005fd1d,0.188496321439743
0005fd2a,0005fd28,0.1634267270565033
0005fd17,0005fd2f,0.1498855948448181
0005fd2e,0005fd19,0.1163031235337257
0005fd17,0005fd1d,0.1103616431355476
0005fd17,0005fd22,0.1069803163409233
0005fd1c,0005fd28,0.0741247907280922
0005fd2e,0005fd2f,0.0664540082216262
0005fd2a,0005fd2b,0.0562371052801609
0005fd17,0005fd29,0.0445131435990333
0005fd17,0005fd19,0.0351895578205585
0005fd13,0005fd2f,0.0343793891370296
0005fd13,0005fd21,0.0338413380086422
0005fd13,0005fd1d,0.0285071656107902
0005fd1c,0005fd2b,0.0267586857080459
0005fd13,0005fd22,0.0263670962303876
0005fd13,0005fd26,0.0242357980459928
0005fd13,0005fd19,0.0087318737059831
0005fd2e,0005fd29,0.0072284718044102
0005fd2e,0005fd26,0.0062646875157952
0005fd2e,0005fd21,0.0054609728977084
0005fd1c,0005fd19,0.0003470246156211
0005fd1c,0005fd22,0.0002748131228145
0005fd2a,0005fd22,0.0002701299381442
0005fd2a,0005fd19,0.0001908992417156
0005fd1c,0005fd2f,0.0001776458666427
0005fd1c,0005fd26,4.198494934826158e-05
0005fd1c,0005fd1d,4.080759026692249e-05
0005fd1c,0005fd21,2.4770624804659747e-05
0005fd2d,0005fd19,2.410605884506367e-05
0005fd2e,0005fd2b,1.7558833860675804e-05
0005fd1c,0005fd29,1.7534503058413975e-05
0005fd2a,0005fd1d,1.3127383681421634e-05
0005fd2e,0005fd28,1.035741479427088e-05
0005fd2e,0005fd1f,8.363241249753628e-06
0005fd2d,0005fd22,6.963638043089304e-06
0005fd17,0005fd2b,6.6179495661344845e-06
0005fd2a,0005fd26,4.724640348285902e-06
0005fd2a,0005fd2f,3.753411419893382e-06
0005fd2a,0005fd21,2.218011786681018e-06
0005fd17,0005fd1f,1.0137160870726802e-06
0005fd2d,0005fd1d,6.460231247729098e-07
0005fd17,0005fd28,1.8230738874081e-07
0005fd2a,0005fd29,1.534750424525555e-07
0005fd2d,0005fd2f,1.2023255635540409e-07
0005fd2d,0005fd21,6.501939253666933e-08
0005fd13,0005fd1f,9.178859450287293e-09
0005fd13,0005fd2b,3.251047431263032e-09
0005fd2d,0005fd26,1.4602922204787203e-09
0005fd13,0005fd28,5.279404136082633e-10
0005fd2d,0005fd29,9.192616286235468e-12
0005fd43,0005fd52,0.8254404664039612
0005fd38,0005fd4f,0.775996744632721
0005fd40,0005fd35,0.7577901482582092
0005fd43,0005fd46,0.4811838567256927
0005fd3c,0005fd4f,0.3822970986366272
0005fd3d,0005fd50,0.2543913424015045
0005fd3d,0005fd45,0.2255269289016723
0005fd3d,0005fd39,0.1444023549556732
0005fd40,0005fd50,0.1273993551731109
0005fd3d,0005fd4f,0.104225106537342
0005fd3d,0005fd35,0.1014376953244209
0005fd3c,0005fd50,0.0888073071837425
0005fd3c,0005fd35,0.0715203955769538
0005fd38,0005fd50,0.0543199256062507
0005fd3c,0005fd45,0.0458317101001739
0005fd40,0005fd4f,0.0422260463237762
0005fd43,0005fd49,0.0412012450397014
0005fd43,0005fd4b,0.0380803942680358
0005fd3c,0005fd44,0.0329849496483802
0005fd40,0005fd45,0.0318311266601085
0005fd43,0005fd4c,0.0265281051397323
0005fd38,0005fd45,0.0250167567282915
0005fd43,0005fd48,0.0243644900619983
0005fd3c,0005fd39,0.0223437771201133
0005fd3d,0005fd44,0.0222013164311647
0005fd40,0005fd44,0.0171811450272798
0005fd43,0005fd54,0.0161560028791427
0005fd38,0005fd44,0.0138393137603998
0005fd38,0005fd35,0.0132334474474191
0005fd40,0005fd39,0.0110477376729249
0005fd43,0005fd3f,0.0086224619299173
0005fd38,0005fd39,0.0080146770924329
0005fd3d,0005fd4c,0.0001074309766408
0005fd3c,0005fd4b,6.586263043573126e-05
0005fd3c,0005fd4c,4.846815500059165e-05
0005fd40,0005fd4c,4.584843190968968e-05
0005fd3d,0005fd4b,3.822444341494702e-05
0005fd3d,0005fd46,2.846696588676423e-05
0005fd3c,0005fd46,2.581481749075465e-05
0005fd3d,0005fd52,1.9075378077104688e-05
0005fd40,0005fd3f,1.3570693226938602e-05
0005fd3d,0005fd3f,1.3263264008855913e-05
0005fd3c,0005fd3f,4.392893970361911e-06
0005fd3d,0005fd48,2.9414447908493457e-06
0005fd40,0005fd4b,2.620381337692379e-06
0005fd40,0005fd48,2.591804786788998e-06
0005fd3c,0005fd52,2.502818915672833e-06
0005fd40,0005fd54,1.1054366950702388e-06
0005fd40,0005fd52,9.029697594087338e-07
0005fd3d,0005fd49,8.456148634650162e-07
0005fd3d,0005fd54,8.014828836166998e-07
0005fd3c,0005fd49,6.858318783997674e-07
0005fd3c,0005fd54,5.135350988894061e-07
0005fd3c,0005fd48,4.10553582241846e-07
0005fd43,0005fd39,1.4992666308444313e-07
0005fd43,0005fd45,6.721153056332696e-08
0005fd40,0005fd49,6.40675494878451e-08
0005fd38,0005fd4c,4.8885826942068895e-08
0005fd38,0005fd3f,2.1746226153140924e-08
0005fd38,0005fd4b,1.3574689816664431e-08
0005fd40,0005fd46,1.0891456625472529e-08
0005fd38,0005fd48,7.167011428776958e-10
0005fd43,0005fd44,3.719466401541638e-10
0005fd38,0005fd54,3.5318048485777354e-10
0005fd38,0005fd49,3.126500169869928e-10
0005fd38,0005fd52,2.7814986425234167e-10
0005fd43,0005fd50,2.316404151825324e-10
0005fd38,0005fd46,1.2642849440969162e-11
0005fd43,0005fd35,9.41528105480316e-12
0005fd43,0005fd4f,3.619138002524183e-15
0005fd72,0005fd78,0.922559142112732
0005fd5e,0005fd6e,0.9172768592834472
0005fd59,0005fd78,0.911880373954773
0005fd57,0005fd6a,0.8720973134040833
0005fd63,0005fd76,0.8665326833724976
0005fd5d,0005fd56,0.855724573135376
0005fd69,0005fd67,0.7850285172462463
0005fd57,0005fd64,0.7722189426422119
0005fd5e,0005fd67,0.5948938131332397
0005fd6d,0005fd5a,0.5576997995376587
0005fd6d,0005fd78,0.5119616985321045
0005fd5d,0005fd78,0.4817464351654053
0005fd66,0005fd64,0.3955918252468109
0005fd63,0005fd71,0.3737750649452209
0005fd69,0005fd6e,0.3397651016712188
0005fd66,0005fd6a,0.2820123136043548
0005fd5e,0005fd76,0.2281733304262161
0005fd6d,0005fd56,0.2277837991714477
0005fd66,0005fd76,0.207738384604454
0005fd69,0005fd64,0.1958077251911163
0005fd57,0005fd76,0.178970605134964
0005fd72,0005fd56,0.1773460060358047
0005fd69,0005fd76,0.1744607985019683
0005fd66,0005fd6e,0.1579779535531997
0005fd5e,0005fd64,0.1564085632562637
0005fd63,0005fd64,0.1410217583179474
0005fd63,0005fd6a,0.136605218052864
0005fd5d,0005fd5a,0.1345342993736267
0005fd66,0005fd71,0.1302570253610611
0005fd59,0005fd5a,0.1213154196739196
0005fd59,0005fd56,0.1131712272763252
0005fd69,0005fd6a,0.0954518243670463
0005fd5e,0005fd6a,0.0781607925891876
0005fd72,0005fd5a,0.0780583620071411
0005fd66,0005fd67,0.0779995694756507
0005fd6d,0005fd65,0.0636222660541534
0005fd59,0005fd77,0.0422361269593238
0005fd57,0005fd71,0.0416278317570686
0005fd5e,0005fd71,0.0386514961719512
0005fd69,0005fd71,0.032105091959238
0005fd63,0005fd6e,0.0230907164514064
0005fd6d,0005fd77,0.0212129652500152
0005fd57,0005fd67,0.0192661546170711
0005fd57,0005fd6e,0.0185465086251497
0005fd59,0005fd65,0.0169284529983997
0005fd5d,0005fd77,0.007852760143578
0005fd63,0005fd67,0.0059190145693719
0005fd72,0005fd65,0.004367540590465
0005fd72,0005fd77,0.0041852700524032
0005fd5d,0005fd65,0.0020738788880407
0005fd66,0005fd78,1.447937961529533e-06
0005fd59,0005fd6e,8.733274512451317e-07
0005fd63,0005fd78,7.38099572572537e-07
0005fd59,0005fd6a,5.846716817359265e-07
0005fd5d,0005fd6a,4.741594068491395e-07
0005fd66,0005fd77,4.354253064775549e-07
0005fd57,0005fd77,2.1329488220089845e-07
0005fd59,0005fd64,2.0618749374534678e-07
0005fd57,0005fd5a,2.011128827916764e-07
0005fd66,0005fd56,1.879013495909021e-07
0005fd5d,0005fd64,1.7544191166507517e-07
0005fd59,0005fd71,1.6514439948878137e-07
0005fd57,0005fd65,1.4788575697366468e-07
0005fd72,0005fd71,7.363222920275804e-08
0005fd59,0005fd67,4.6653848784217196e-08
0005fd59,0005fd76,3.891797817345832e-08
0005fd57,0005fd78,2.766517326335816e-08
0005fd57,0005fd56,2.1392226656757884e-08
0005fd6d,0005fd6a,1.5546131493238136e-08
0005fd66,0005fd65,1.466853039033822e-08
0005fd69,0005fd78,1.3333120385539132e-08
0005fd72,0005fd64,1.2602518140170105e-08
0005fd69,0005fd77,1.1675982847236812e-08
0005fd5d,0005fd6e,1.026952656246749e-08
0005fd6d,0005fd64,6.858956957955797e-09
0005fd72,0005fd6a,6.696530885363927e-09
0005fd5d,0005fd71,5.310837547511937e-09
0005fd63,0005fd77,4.634456818308763e-09
0005fd6d,0005fd76,4.388903462881899e-09
0005fd72,0005fd76,4.302299405622989e-09
0005fd66,0005fd5a,4.216945015400597e-09
0005fd63,0005fd65,4.049530044625271e-09
0005fd63,0005fd56,2.580871294455278e-09
0005fd6d,0005fd71,2.3530719595044047e-09
0005fd5e,0005fd78,2.298422785429466e-09
0005fd63,0005fd5a,2.2470605376412323e-09
0005fd5d,0005fd67,8.123023365058656e-10
0005fd69,0005fd56,7.586437589246485e-10
0005fd5e,0005fd56,6.594958468220112e-10
0005fd5e,0005fd77,5.709148154231514e-10
0005fd72,0005fd6e,3.566178463643155e-10
0005fd5d,0005fd76,2.958665534791294e-10
0005fd72,0005fd67,2.0815385526340435e-10
0005fd6d,0005fd6e,9.802474804088136e-11
0005fd69,0005fd65,9.330707734234167e-11
0005fd6d,0005fd67,1.9521663799371147e-11
0005fd5e,0005fd65,1.948944478025183e-11
0005fd5e,0005fd5a,2.071654263066658e-12
0005fd69,0005fd5a,1.5237620193397916e-12
0005fd8b,0005fd7e,0.8497706055641174
0005fd7d,0005fd86,0.7522140741348267
0005fd81,0005fd83,0.6630287766456604
0005fd94,0005fd7f,0.5921434760093689
0005fd81,0005fd7b,0.5855115056037903
0005fd7d,0005fd7b,0.5651333928108215
0005fd8e,0005fd86,0.5173119306564331
0005fd8e,0005fd83,0.4850764870643616
0005fd85,0005fd7e,0.4170727729797363
0005fd7c,0005fd7e,0.3789094984531402
